SalesID,DateID,RegionID,ModelID,UnitsSold,Revenue_USD,DiscountPct,SalesChannel
591,20200201,5,21,8,228134,0.025,Online
592,20200201,5,22,6,183866,0.014,Online
593,20200201,5,23,8,735451,0.056,Fleet
594,20200201,5,24,7,745568,0.045,Dealer
595,20200201,5,25,5,654614,0.045,Fleet
596,20200201,5,26,6,183041,0.019,Online
597,20200201,5,27,10,385635,0.051,Online
598,20200201,5,28,24,1373852,0.02,Direct
599,20200201,5,29,13,517719,0.035,Fleet
600,20200201,5,30,34,1189413,0.039,Fleet
601,20200201,6,1,46,1880994,0.046,Dealer
602,20200201,6,2,72,3345827,0.068,Online
603,20200201,6,3,31,2242013,0.071,Dealer
604,20200201,6,4,18,1427029,0.072,Direct
605,20200201,6,5,23,744527,0.035,Dealer
606,20200201,6,6,40,1093620,0.004,Online
607,20200201,6,7,32,583986,0.058,Online
608,20200201,6,8,20,728583,0.008,Fleet
609,20200201,6,9,8,247528,0.034,Online
610,20200201,6,10,14,581032,0.038,Direct
611,20200201,6,11,15,539057,0.068,Online
612,20200201,6,12,13,521716,0.072,Online
613,20200201,6,13,10,573453,0.03,Fleet
614,20200201,6,14,10,851112,0.021,Online
615,20200201,6,15,19,469550,0.053,Fleet
616,20200201,6,16,8,358759,0.044,Fleet
617,20200201,6,17,4,288742,0.038,Dealer
618,20200201,6,18,3,217682,0.072,Direct
619,20200201,6,19,4,113066,0.05,Direct
620,20200201,6,20,8,250464,0.076,Dealer
621,20200201,6,21,6,169657,0.079,Fleet
622,20200201,6,22,4,126313,0.012,Online
623,20200201,6,23,3,279115,0.045,Online
624,20200201,6,24,5,515506,0.073,Direct
625,20200201,6,25,4,537950,0.033,Dealer
626,20200201,6,26,3,89617,0.077,Direct
627,20200201,6,27,5,182345,0.043,Online
628,20200201,6,28,7,400648,0.052,Fleet
629,20200201,6,29,10,429574,0.055,Direct
630,20200201,6,30,13,454456,0.055,Direct
631,20200201,7,1,65,2398239,0.065,Online
632,20200201,7,2,39,2007260,0.069,Direct
633,20200201,7,3,38,2897163,0.062,Online
634,20200201,7,4,21,1636419,0.052,Dealer
635,20200201,7,5,24,754929,0.041,Online
636,20200201,7,6,39,1077788,0.013,Online
637,20200201,7,7,36,640326,0.045,Dealer
638,20200201,7,8,17,664269,0.067,Dealer
639,20200201,7,9,17,514561,0.029,Fleet
640,20200201,7,10,22,914274,0.01,Direct
641,20200201,7,11,16,645561,0.038,Online
642,20200201,7,12,20,841636,0.021,Direct
643,20200201,7,13,10,550894,0.077,Dealer
644,20200201,7,14,13,1141472,0.022,Fleet
645,20200201,7,15,15,400953,0.038,Dealer
646,20200201,7,16,10,449117,0.001,Online
647,20200201,7,17,3,212262,0.022,Fleet
648,20200201,7,18,3,229243,0.017,Online
649,20200201,7,19,9,235528,0.041,Online
650,20200201,7,20,7,223371,0.023,Direct
651,20200201,7,21,4,111623,0.022,Online
652,20200201,7,22,5,151789,0.019,Direct
653,20200201,7,23,6,602918,0.054,Direct
654,20200201,7,24,3,328757,0.021,Fleet
655,20200201,7,25,3,434418,0.065,Online
656,20200201,7,26,6,170803,0.043,Fleet
657,20200201,7,27,7,274676,0.067,Dealer
658,20200201,7,28,9,529619,0.059,Dealer
659,20200201,7,29,15,611965,0.018,Online
660,20200201,7,30,14,489899,0.03,Online
661,20200201,8,1,71,2846308,0.046,Direct
662,20200201,8,2,95,4489233,0.01,Fleet
663,20200201,8,3,31,2184282,0.079,Online
664,20200201,8,4,25,1987796,0.073,Fleet
665,20200201,8,5,67,1995004,0.027,Dealer
666,20200201,8,6,53,1376472,0.036,Dealer
667,20200201,8,7,47,832164,0.061,Direct
668,20200201,8,8,23,853358,0.034,Fleet
669,20200201,8,9,24,726470,0.03,Direct
670,20200201,8,10,25,1055307,0.042,Direct
671,20200201,8,11,17,663123,0.028,Dealer
672,20200201,8,12,14,564259,0.024,Direct
673,20200201,8,13,14,786938,0.048,Online
674,20200201,8,14,11,966993,0.011,Fleet
675,20200201,8,15,30,826297,0.032,Dealer
676,20200201,8,16,14,660188,0.017,Direct
677,20200201,8,17,5,351097,0.003,Online
678,20200201,8,18,6,468472,0.048,Direct
679,20200201,8,19,,,0.055,Fleet
680,20200201,8,20,9,269587,0.02,Dealer
681,20200201,8,21,,,0.034,Direct
682,20200201,8,22,8,234954,0.048,Dealer
683,20200201,8,23,3,299790,0.023,Direct
684,20200201,8,24,8,834507,0.062,Dealer
685,20200201,8,25,5,683968,0.073,Fleet
686,20200201,8,26,7,193275,0.054,Direct
687,20200201,8,27,7,248487,0.041,Direct
688,20200201,8,28,9,541798,0.037,Online
689,20200201,8,29,13,577737,0.068,Online
690,20200201,8,30,21,681871,0.059,Direct
691,20200201,9,1,,,0.011,Dealer
692,20200201,9,2,49,2538399,0.076,Online
693,20200201,9,3,35,2477074,0.032,Fleet
694,20200201,9,4,20,1552035,0.068,Fleet
695,20200201,9,5,34,1099426,0.005,Dealer
696,20200201,9,6,22,639691,0.039,Fleet
697,20200201,9,7,42,698352,0.055,Dealer
698,20200201,9,8,26,971654,0.071,Fleet
699,20200201,9,9,19,615049,0.054,Dealer
700,20200201,9,10,23,960099,0.027,Direct
701,20200201,9,11,11,427434,0.051,Dealer
702,20200201,9,12,19,771338,0.079,Direct
703,20200201,9,13,16,869565,0.04,Dealer
704,20200201,9,14,11,942688,0.019,Online
705,20200201,9,15,31,798848,0.019,Fleet
706,20200201,9,16,11,492220,0.007,Fleet
707,20200201,9,17,4,280981,0.008,Fleet
708,20200201,9,18,5,386639,0.066,Online
709,20200201,9,19,13,356977,0.027,Direct
710,20200201,9,20,9,296571,0.027,Fleet
711,20200201,9,21,5,135237,0.053,Direct
712,20200201,9,22,4,126430,0.077,Online
713,20200201,9,23,4,414223,0.039,Fleet
714,20200201,9,24,5,521692,0.015,Fleet
715,20200201,9,25,6,798135,0.061,Direct
716,20200201,9,26,7,216063,0.047,Fleet
717,20200201,9,27,4,159304,0.0,Direct
718,20200201,9,28,11,644056,0.047,Dealer
719,20200201,9,29,10,401342,0.053,Online
720,20200201,9,30,14,459007,0.078,Dealer
721,20200201,10,1,122,4775691,0.011,Fleet
722,20200201,10,2,240,12420357,0.041,Online
723,20200201,10,3,58,4115054,0.05,Online
724,20200201,10,4,22,1829740,0.011,Dealer
725,20200201,10,5,59,1765285,0.028,Fleet
726,20200201,10,6,66,1926628,0.057,Online
727,20200201,10,7,,,0.009,Fleet
728,20200201,10,8,37,1416029,0.016,Dealer
729,20200201,10,9,44,1306714,0.063,Dealer
730,20200201,10,10,42,1608939,0.065,Direct
731,20200201,10,11,25,916295,0.052,Fleet
732,20200201,10,12,26,1086752,0.064,Online
733,20200201,10,13,21,1133330,0.063,Online
734,20200201,10,14,20,1614824,0.059,Dealer
735,20200201,10,15,40,1089572,0.073,Online
736,20200201,10,16,16,713484,0.048,Dealer
737,20200201,10,17,10,660071,0.014,Direct
738,20200201,10,18,12,913261,0.045,Dealer
739,20200201,10,19,,,0.037,Dealer
740,20200201,10,20,30,999093,0.048,Online
741,20200201,10,21,7,207451,0.025,Dealer
742,20200201,10,22,11,334082,0.063,Dealer
743,20200201,10,23,8,758246,0.017,Online
744,20200201,10,24,12,1200389,0.076,Fleet
745,20200201,10,25,15,1906769,0.054,Fleet
746,20200201,10,26,11,331153,0.073,Dealer
747,20200201,10,27,14,554241,0.076,Fleet
748,20200201,10,28,20,1216413,0.002,Online
749,20200201,10,29,16,659396,0.052,Online
750,20200201,10,30,32,1128398,0.013,Direct
751,20200201,11,1,83,3145620,0.055,Direct
752,20200201,11,2,97,4983529,0.07,Fleet
753,20200201,11,3,32,2255671,0.037,Online
754,20200201,11,4,18,1338345,0.014,Online
755,20200201,11,5,45,1373219,0.031,Fleet
756,20200201,11,6,41,1058681,0.054,Direct
757,20200201,11,7,44,788934,0.056,Direct
758,20200201,11,8,23,861212,0.023,Online
759,20200201,11,9,20,620534,0.066,Direct
760,20200201,11,10,27,1107232,0.011,Fleet
761,20200201,11,11,26,1006426,0.024,Online
762,20200201,11,12,13,489935,0.07,Dealer
763,20200201,11,13,15,822549,0.076,Online
764,20200201,11,14,15,1327908,0.058,Dealer
765,20200201,11,15,28,698166,0.018,Online
766,20200201,11,16,18,764212,0.064,Direct
767,20200201,11,17,10,684995,0.044,Online
768,20200201,11,18,4,297208,0.016,Fleet
769,20200201,11,19,18,479731,0.023,Direct
770,20200201,11,20,14,430668,0.036,Online
771,20200201,11,21,7,208075,0.077,Dealer
772,20200201,11,22,,,0.02,Dealer
773,20200201,11,23,7,676037,0.054,Online
774,20200201,11,24,5,511649,0.029,Online
775,20200201,11,25,6,770584,0.022,Dealer
776,20200201,11,26,7,198563,0.059,Direct
777,20200201,11,27,7,267263,0.065,Fleet
778,20200201,11,28,8,454679,0.003,Online
779,20200201,11,29,3,131665,0.029,Dealer
780,20200201,11,30,18,606361,0.069,Dealer
781,20200201,12,1,39,1536655,0.053,Dealer
782,20200201,12,2,65,3048697,0.013,Dealer
783,20200201,12,3,26,1849224,0.039,Direct
784,20200201,12,4,13,988316,0.053,Online
785,20200201,12,5,22,651332,0.052,Direct
786,20200201,12,6,34,940365,0.066,Online
787,20200201,12,7,23,401252,0.047,Direct
788,20200201,12,8,15,552286,0.073,Fleet
789,20200201,12,9,9,283010,0.048,Dealer
790,20200201,12,10,23,905586,0.041,Online
791,20200201,12,11,13,508646,0.009,Dealer
792,20200201,12,12,15,590757,0.009,Fleet
793,20200201,12,13,6,323564,0.019,Dealer
794,20200201,12,14,9,737608,0.05,Direct
795,20200201,12,15,24,661388,0.041,Fleet
796,20200201,12,16,8,357537,0.001,Online
797,20200201,12,17,5,342959,0.039,Dealer
798,20200201,12,18,4,311410,0.064,Dealer
799,20200201,12,19,7,198071,0.074,Direct
800,20200201,12,20,7,217305,0.009,Dealer
801,20200201,12,21,2,59592,0.048,Dealer
802,20200201,12,22,4,122990,0.003,Direct
803,20200201,12,23,5,494559,0.0,Fleet
804,20200201,12,24,5,505374,0.003,Fleet
805,20200201,12,25,4,535198,0.047,Direct
806,20200201,12,26,6,171556,0.061,Direct
807,20200201,12,27,4,143953,0.057,Direct
808,20200201,12,28,12,673137,0.001,Dealer
809,20200201,12,29,8,323364,0.052,Online
810,20200201,12,30,10,334516,0.045,Online
811,20200201,13,1,48,1903729,0.045,Dealer
812,20200201,13,2,46,2281462,0.02,Online
813,20200201,13,3,13,914378,0.069,Direct
814,20200201,13,4,10,782348,0.056,Dealer
815,20200201,13,5,32,1048690,0.049,Direct
816,20200201,13,6,23,673234,0.0,Direct
817,20200201,13,7,25,419156,0.021,Online
818,20200201,13,8,10,351465,0.031,Fleet
819,20200201,13,9,8,255404,0.076,Dealer
820,20200201,13,10,11,445493,0.016,Online
821,20200201,13,11,11,429352,0.049,Direct
822,20200201,13,12,13,534440,0.078,Direct
823,20200201,13,13,9,484324,0.047,Direct
824,20200201,13,14,6,485454,0.007,Online
825,20200201,13,15,15,383656,0.065,Dealer
826,20200201,13,16,4,170133,0.074,Direct
827,20200201,13,17,3,194897,0.024,Direct
828,20200201,13,18,4,325844,0.07,Online
829,20200201,13,19,5,143017,0.061,Fleet
830,20200201,13,20,3,99509,0.069,Fleet
831,20200201,13,21,3,91284,0.054,Dealer
832,20200201,13,22,3,89816,0.028,Direct
833,20200201,13,23,3,291267,0.06,Online
834,20200201,13,24,2,217378,0.038,Online
835,20200201,13,25,3,421038,0.074,Dealer
836,20200201,13,26,4,113515,0.059,Online
837,20200201,13,27,3,114348,0.012,Direct
838,20200201,13,28,7,390516,0.076,Fleet
839,20200201,13,29,4,159166,0.039,Online
840,20200201,13,30,7,247980,0.072,Online
841,20200201,14,1,10,382478,0.018,Dealer
842,20200201,14,2,32,1637920,0.038,Direct
843,20200201,14,3,10,706949,0.078,Fleet
844,20200201,14,4,8,589427,0.054,Fleet
845,20200201,14,5,14,427285,0.044,Dealer
846,20200201,14,6,12,350988,0.027,Dealer
847,20200201,14,7,13,226606,0.068,Online
848,20200201,14,8,8,302262,0.078,Dealer
849,20200201,14,9,7,222252,0.069,Dealer
850,20200201,14,10,6,259814,0.012,Direct
851,20200201,14,11,7,278528,0.041,Online
852,20200201,14,12,8,313786,0.045,Direct
853,20200201,14,13,3,170487,0.038,Direct
854,20200201,14,14,5,419607,0.029,Online
855,20200201,14,15,9,240491,0.048,Dealer
856,20200201,14,16,5,215301,0.026,Fleet
857,20200201,14,17,2,139769,0.037,Dealer
858,20200201,14,18,1,78255,0.074,Fleet
859,20200201,14,19,3,78171,0.013,Dealer
860,20200201,14,20,3,96470,0.057,Fleet
861,20200201,14,21,2,56098,0.047,Fleet
862,20200201,14,22,2,58050,0.002,Dealer
863,20200201,14,23,1,92948,0.013,Direct
864,20200201,14,24,1,108762,0.038,Direct
865,20200201,14,25,2,256907,0.021,Dealer
866,20200201,14,26,2,62466,0.031,Dealer
867,20200201,14,27,2,71404,0.067,Direct
868,20200201,14,28,5,289791,0.073,Fleet
869,20200201,14,29,2,85243,0.011,Dealer
870,20200201,14,30,7,231714,0.06,Fleet
871,20200201,15,1,18,694721,0.043,Direct
872,20200201,15,2,29,1402670,0.021,Online
873,20200201,15,3,16,1125113,0.023,Direct
874,20200201,15,4,9,708356,0.06,Online
875,20200201,15,5,21,638439,0.001,Online
876,20200201,15,6,13,376624,0.035,Dealer
877,20200201,15,7,18,314016,0.021,Fleet
878,20200201,15,8,11,412633,0.064,Online
879,20200201,15,9,6,186946,0.068,Dealer
880,20200201,15,10,11,426015,0.036,Fleet
881,20200201,15,11,6,213739,0.004,Direct
882,20200201,15,12,8,305374,0.022,Fleet
883,20200201,15,13,4,218091,0.027,Online
884,20200201,15,14,3,257326,0.03,Direct
885,20200201,15,15,8,196584,0.062,Direct
886,20200201,15,16,6,254746,0.072,Online
887,20200201,15,17,2,142576,0.02,Fleet
888,20200201,15,18,1,81845,0.016,Direct
889,20200201,15,19,1,28281,0.025,Online
890,20200201,15,20,4,129878,0.06,Direct
891,20200201,15,21,2,60052,0.069,Dealer
892,20200201,15,22,2,58467,0.035,Direct
893,20200201,15,23,2,204313,0.001,Direct
894,20200201,15,24,2,210846,0.055,Dealer
895,20200201,15,25,2,257199,0.049,Direct
896,20200201,15,26,2,60228,0.056,Direct
897,20200201,15,27,2,77915,0.061,Fleet
898,20200201,15,28,4,221370,0.03,Dealer
899,20200201,15,29,4,170720,0.043,Fleet
900,20200201,15,30,7,223412,0.028,Fleet
901,20200301,1,1,243,9640681,0.006,Dealer
902,20200301,1,2,415,21296121,0.043,Fleet
903,20200301,1,3,166,11752720,0.001,Online
904,20200301,1,4,86,6542353,0.058,Fleet
905,20200301,1,5,192,5775588,0.023,Fleet
906,20200301,1,6,166,4342907,0.042,Direct
907,20200301,1,7,219,3642667,0.009,Dealer
908,20200301,1,8,97,3664738,0.067,Fleet
909,20200301,1,9,44,1362417,0.048,Direct
910,20200301,1,10,,,0.074,Fleet
911,20200301,1,11,86,3331049,0.029,Fleet
912,20200301,1,12,54,2259955,0.005,Online
913,20200301,1,13,29,1494349,0.017,Direct
914,20200301,1,14,40,3309913,0.031,Dealer
915,20200301,1,15,91,2274664,0.06,Fleet
916,20200301,1,16,42,1926862,0.046,Fleet
917,20200301,1,17,20,1430182,0.044,Online
918,20200301,1,18,17,1311954,0.048,Online
919,20200301,1,19,52,1501576,0.033,Fleet
920,20200301,1,20,36,1108280,0.019,Dealer
921,20200301,1,21,17,476633,0.036,Fleet
922,20200301,1,22,,,0.003,Online
923,20200301,1,23,17,1629076,0.024,Dealer
924,20200301,1,24,18,1805794,0.062,Online
925,20200301,1,25,26,3567583,0.008,Fleet
926,20200301,1,26,19,534656,0.029,Dealer
927,20200301,1,27,22,814708,0.073,Direct
928,20200301,1,28,58,3558767,0.014,Direct
929,20200301,1,29,37,1582729,0.006,Direct
930,20200301,1,30,58,1888788,0.07,Fleet
931,20200301,2,1,93,3531158,0.052,Direct
932,20200301,2,2,201,10069947,0.004,Direct
933,20200301,2,3,64,4850761,0.012,Fleet
934,20200301,2,4,59,4803742,0.046,Direct
935,20200301,2,5,98,2939011,0.007,Direct
936,20200301,2,6,83,2217404,0.032,Fleet
937,20200301,2,7,85,1518844,0.039,Dealer
938,20200301,2,8,42,1675194,0.042,Dealer
939,20200301,2,9,47,1564367,0.007,Fleet
940,20200301,2,10,55,2200597,0.026,Direct
941,20200301,2,11,36,1427404,0.064,Dealer
942,20200301,2,12,31,1318803,0.019,Online
943,20200301,2,13,28,1576245,0.019,Dealer
944,20200301,2,14,30,2682551,0.001,Direct
945,20200301,2,15,55,1481114,0.017,Online
946,20200301,2,16,29,1306154,0.079,Direct
947,20200301,2,17,8,533035,0.005,Dealer
948,20200301,2,18,15,1170392,0.004,Direct
949,20200301,2,19,30,873732,0.029,Direct
950,20200301,2,20,,,0.069,Fleet
951,20200301,2,21,12,324666,0.025,Direct
952,20200301,2,22,14,424079,0.037,Direct
953,20200301,2,23,17,1670603,0.06,Direct
954,20200301,2,24,13,1310714,0.05,Dealer
955,20200301,2,25,18,2305304,0.021,Fleet
956,20200301,2,26,11,338557,0.002,Online
957,20200301,2,27,12,428782,0.058,Dealer
958,20200301,2,28,28,1669997,0.034,Online
959,20200301,2,29,27,1099198,0.011,Dealer
960,20200301,2,30,32,1038520,0.056,Dealer
961,20200301,3,1,78,3135783,0.045,Dealer
962,20200301,3,2,179,8880689,0.076,Direct
963,20200301,3,3,74,5126589,0.025,Fleet
964,20200301,3,4,58,4451223,0.06,Online
965,20200301,3,5,92,2718507,0.079,Online
966,20200301,3,6,71,1987219,0.048,Dealer
967,20200301,3,7,70,1237267,0.04,Fleet
968,20200301,3,8,35,1288258,0.068,Fleet
969,20200301,3,9,28,871912,0.078,Online
970,20200301,3,10,44,1730662,0.054,Dealer
971,20200301,3,11,32,1295155,0.069,Fleet
972,20200301,3,12,30,1267099,0.071,Fleet
973,20200301,3,13,20,1074149,0.025,Direct
974,20200301,3,14,22,1875403,0.066,Direct
975,20200301,3,15,59,1638388,0.003,Fleet
976,20200301,3,16,19,856601,0.004,Online
977,20200301,3,17,6,401437,0.013,Online
978,20200301,3,18,12,867757,0.041,Dealer
979,20200301,3,19,15,414327,0.014,Dealer
980,20200301,3,20,23,708069,0.002,Fleet
981,20200301,3,21,7,198759,0.02,Dealer
982,20200301,3,22,8,230271,0.009,Fleet
983,20200301,3,23,10,1013479,0.078,Dealer
984,20200301,3,24,10,1012136,0.061,Online
985,20200301,3,25,7,997826,0.014,Direct
986,20200301,3,26,9,259264,0.061,Fleet
987,20200301,3,27,10,398090,0.0,Online
988,20200301,3,28,,,0.04,Fleet
989,20200301,3,29,21,858585,0.047,Fleet
990,20200301,3,30,32,1057203,0.048,Direct
991,20200301,4,1,101,4008622,0.066,Direct
992,20200301,4,2,147,6813251,0.028,Dealer
993,20200301,4,3,59,4242113,0.074,Direct
994,20200301,4,4,25,2098109,0.013,Online
995,20200301,4,5,51,1668475,0.014,Fleet
996,20200301,4,6,40,1082843,0.003,Online
997,20200301,4,7,47,861733,0.067,Direct
998,20200301,4,8,46,1638734,0.056,Online
999,20200301,4,9,22,666812,0.005,Direct
1000,20200301,4,10,39,1631948,0.075,Online
1001,20200301,4,11,16,614608,0.05,Dealer
1002,20200301,4,12,29,1167753,0.058,Fleet
1003,20200301,4,13,14,784997,0.078,Direct
1004,20200301,4,14,16,1366334,0.064,Dealer
1005,20200301,4,15,51,1302026,0.045,Dealer
1006,20200301,4,16,,,0.016,Online
1007,20200301,4,17,8,554446,0.061,Direct
1008,20200301,4,18,9,676993,0.058,Direct
1009,20200301,4,19,17,495698,0.038,Fleet
1010,20200301,4,20,14,449763,0.039,Fleet
1011,20200301,4,21,10,296356,0.033,Direct
1012,20200301,4,22,7,206406,0.058,Online
1013,20200301,4,23,8,769728,0.073,Online
1014,20200301,4,24,8,784595,0.067,Online
1015,20200301,4,25,10,1372034,0.031,Direct
1016,20200301,4,26,8,244248,0.056,Online
1017,20200301,4,27,8,315168,0.03,Online
1018,20200301,4,28,14,805464,0.009,Direct
1019,20200301,4,29,18,714506,0.039,Dealer
1020,20200301,4,30,14,492162,0.059,Online
1021,20200301,5,1,117,4804588,0.075,Dealer
1022,20200301,5,2,119,5501173,0.031,Direct
1023,20200301,5,3,84,6281884,0.007,Fleet
1024,20200301,5,4,38,2837192,0.061,Online
1025,20200301,5,5,102,3091922,0.016,Online
1026,20200301,5,6,60,1615302,0.035,Direct
1027,20200301,5,7,66,1240960,0.045,Direct
1028,20200301,5,8,42,1541004,0.025,Dealer
1029,20200301,5,9,38,1145795,0.025,Online
1030,20200301,5,10,33,1267442,0.002,Direct
1031,20200301,5,11,30,1092729,0.048,Fleet
1032,20200301,5,12,29,1139388,0.065,Direct
1033,20200301,5,13,25,1297930,0.065,Fleet
1034,20200301,5,14,18,1505638,0.052,Fleet
1035,20200301,5,15,25,686642,0.021,Online
1036,20200301,5,16,20,909754,0.053,Online
1037,20200301,5,17,9,607514,0.037,Dealer
1038,20200301,5,18,9,677655,0.046,Direct
1039,20200301,5,19,14,389537,0.006,Online
1040,20200301,5,20,22,684363,0.033,Dealer
1041,20200301,5,21,4,111858,0.065,Fleet
1042,20200301,5,22,8,240243,0.063,Dealer
1043,20200301,5,23,10,1011536,0.067,Direct
1044,20200301,5,24,12,1227967,0.044,Fleet
1045,20200301,5,25,11,1418020,0.065,Fleet
1046,20200301,5,26,13,391501,0.005,Dealer
1047,20200301,5,27,11,420230,0.0,Dealer
1048,20200301,5,28,11,645785,0.023,Fleet
1049,20200301,5,29,21,897600,0.073,Online
1050,20200301,5,30,37,1302835,0.057,Online
1051,20200301,6,1,72,2839993,0.068,Online
1052,20200301,6,2,66,3421877,0.077,Direct
1053,20200301,6,3,25,1934671,0.069,Dealer
1054,20200301,6,4,12,956733,0.05,Fleet
1055,20200301,6,5,31,935003,0.011,Fleet
1056,20200301,6,6,32,866286,0.033,Online
1057,20200301,6,7,43,719299,0.001,Fleet
1058,20200301,6,8,19,755751,0.011,Dealer
1059,20200301,6,9,12,392663,0.048,Fleet
1060,20200301,6,10,16,649320,0.034,Fleet
1061,20200301,6,11,12,426757,0.04,Dealer
1062,20200301,6,12,15,585894,0.074,Online
1063,20200301,6,13,10,536225,0.046,Direct
1064,20200301,6,14,9,795712,0.079,Online
1065,20200301,6,15,22,543063,0.038,Direct
1066,20200301,6,16,9,400944,0.046,Direct
1067,20200301,6,17,,,0.036,Fleet
1068,20200301,6,18,4,300486,0.028,Online
1069,20200301,6,19,9,256757,0.058,Online
1070,20200301,6,20,10,314083,0.014,Direct
1071,20200301,6,21,4,107132,0.039,Dealer
1072,20200301,6,22,4,126775,0.022,Dealer
1073,20200301,6,23,4,406148,0.048,Dealer
1074,20200301,6,24,4,404266,0.014,Dealer
1075,20200301,6,25,3,399332,0.007,Dealer
1076,20200301,6,26,4,123219,0.067,Fleet
1077,20200301,6,27,4,152840,0.017,Online
1078,20200301,6,28,8,457900,0.066,Direct
1079,20200301,6,29,10,437259,0.06,Dealer
1080,20200301,6,30,16,547143,0.038,Dealer
1081,20200301,7,1,56,2292403,0.031,Online
1082,20200301,7,2,80,4034289,0.003,Online
1083,20200301,7,3,43,3326422,0.027,Online
1084,20200301,7,4,22,1677413,0.047,Fleet
1085,20200301,7,5,50,1594455,0.016,Online
1086,20200301,7,6,24,705007,0.025,Direct
1087,20200301,7,7,,,0.008,Direct
1088,20200301,7,8,15,550447,0.058,Online
1089,20200301,7,9,18,600195,0.053,Dealer
1090,20200301,7,10,24,997735,0.057,Direct
1091,20200301,7,11,22,865927,0.052,Dealer
1092,20200301,7,12,20,826536,0.02,Fleet
1093,20200301,7,13,11,639493,0.062,Online
1094,20200301,7,14,11,978694,0.022,Direct
1095,20200301,7,15,26,719474,0.021,Fleet
1096,20200301,7,16,13,612617,0.016,Fleet
1097,20200301,7,17,6,427759,0.017,Direct
1098,20200301,7,18,7,553099,0.008,Direct
1099,20200301,7,19,15,387978,0.04,Direct
1100,20200301,7,20,13,418662,0.021,Online
1101,20200301,7,21,7,211564,0.039,Fleet
1102,20200301,7,22,5,155996,0.065,Direct
1103,20200301,7,23,5,512655,0.039,Online
1104,20200301,7,24,5,500790,0.004,Direct
1105,20200301,7,25,4,568203,0.061,Online
1106,20200301,7,26,7,198022,0.003,Fleet
1107,20200301,7,27,5,177904,0.055,Fleet
1108,20200301,7,28,10,601097,0.059,Dealer
1109,20200301,7,29,12,490661,0.031,Online
1110,20200301,7,30,18,636048,0.065,Direct
1111,20200301,8,1,92,3405231,0.009,Fleet
